epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
183,5340.31,0.25585,0.17799,0.90247,0.98441,0.98972,0.99307,0.9712,0.18773,0.11977,0.746,2.96546e-05,2.96546e-05,2.96546e-05
184,5369.14,0.25725,0.18146,0.90403,0.98439,0.98973,0.99312,0.97168,0.18749,0.11926,0.74615,2.75441e-05,2.75441e-05,2.75441e-05
185,5397.91,0.25861,0.18472,0.90239,0.98283,0.98818,0.99311,0.97164,0.18758,0.11855,0.74633,2.55513e-05,2.55513e-05,2.55513e-05
186,5426.7,0.25839,0.18632,0.90339,0.98287,0.98815,0.9931,0.97169,0.18764,0.1186,0.74639,2.36769e-05,2.36769e-05,2.36769e-05
187,5455.71,0.25727,0.18202,0.90349,0.98288,0.98812,0.99314,0.97195,0.18775,0.11935,0.74617,2.19212e-05,2.19212e-05,2.19212e-05
188,5484.59,0.25763,0.18156,0.90121,0.98292,0.98811,0.99309,0.97172,0.18768,0.11872,0.74614,2.02847e-05,2.02847e-05,2.02847e-05
189,5513.22,0.2613,0.18454,0.9047,0.98295,0.98814,0.99305,0.97163,0.18738,0.11737,0.74602,1.87678e-05,1.87678e-05,1.87678e-05
190,5542.08,0.25677,0.18067,0.89995,0.98298,0.98815,0.99307,0.97157,0.18713,0.11725,0.74589,1.73709e-05,1.73709e-05,1.73709e-05
191,5572.01,0.20064,0.14418,0.84796,0.98299,0.98806,0.99323,0.97178,0.18704,0.11733,0.74619,1.60943e-05,1.60943e-05,1.60943e-05
192,5600.17,0.1965,0.12769,0.84446,0.98297,0.98798,0.99337,0.97173,0.18704,0.11869,0.74653,1.49383e-05,1.49383e-05,1.49383e-05
193,5628.27,0.19394,0.12464,0.84305,0.9829,0.98793,0.99344,0.97152,0.1876,0.11897,0.74679,1.39032e-05,1.39032e-05,1.39032e-05
194,5656.61,0.19264,0.12314,0.84449,0.98288,0.98795,0.99359,0.97135,0.18836,0.11924,0.74693,1.29893e-05,1.29893e-05,1.29893e-05
195,5684.79,0.19044,0.12026,0.83906,0.98285,0.98795,0.99364,0.97123,0.18874,0.11892,0.74719,1.21968e-05,1.21968e-05,1.21968e-05
196,5713.03,0.19052,0.12105,0.84653,0.9828,0.98795,0.99363,0.9716,0.18899,0.11894,0.747,1.15259e-05,1.15259e-05,1.15259e-05
197,5741.44,0.18969,0.11969,0.84393,0.98278,0.98795,0.99365,0.97142,0.18938,0.11911,0.74723,1.09768e-05,1.09768e-05,1.09768e-05
198,5769.89,0.18973,0.11809,0.84054,0.98279,0.98791,0.99366,0.97133,0.18938,0.12015,0.74724,1.05495e-05,1.05495e-05,1.05495e-05
199,5798.22,0.18773,0.11967,0.83794,0.9852,0.98597,0.99365,0.97107,0.18966,0.12066,0.74719,1.02443e-05,1.02443e-05,1.02443e-05
200,5826.78,0.18961,0.12015,0.84332,0.98512,0.98611,0.99367,0.97102,0.18961,0.12153,0.74724,1.00611e-05,1.00611e-05,1.00611e-05
